Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
テストユーザー1163367,test-user-80336@example.com,paid,,fulfilled,2024-12-29 21:21:29 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:21:25 +0900,1,【サンプル】クラフトデコ箱6号H150 - トレーなし,0,,CLF005AA_sample,true,true,fulfilled,テストユーザー944743,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6307034300730,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163367,test-user-80336@example.com,,,,,,,,,,,,,2024-12-29 21:21:25 +0900,1,【サンプル】Criollo-Bitter-デコ箱6号H150 - トレーなし,0,,CRO005AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163368,test-user-110832@example.com,paid,2024-12-29 21:21:26 +0900,fulfilled,2024-12-29 21:21:31 +0900,JPY,6116,0,0,6116,Line item discounts,264,,2024-12-29 21:21:25 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 10個入り,1430,,CLF005AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163369,0,テストベンダーF23,116,,,,6307034267962,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4713.1,,,payment-ref-1163369
テストユーザー1163368,test-user-110832@example.com,,,,,,,,,,,,,2024-12-29 21:21:25 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF005TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163370,test-user-85335@example.com,paid,2024-12-29 21:21:25 +0900,fulfilled,2024-12-29 21:21:30 +0900,JPY,13420,432,0,13852,,0,通常配送,2024-12-29 21:21:25 +0900,1,UNIクラフトカットケーキ箱4号L/10〜100個入 - 100個入り,5060,,UNI011AA,true,true,fulfilled,テストユーザー929473,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1163371,0,テストベンダーF23,244,,,,6307034202426,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4705.1,,,payment-ref-1163371
テストユーザー1163370,test-user-85335@example.com,,,,,,,,,,,,,2024-12-29 21:21:25 +0900,1,クラフトデコ箱4号H130/10〜50個入(ホールケーキ) - 50個入り,2530,,CLF002AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163370,test-user-85335@example.com,,,,,,,,,,,,,2024-12-29 21:21:25 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 10個入り,1650,,UNI006AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163370,test-user-85335@example.com,,,,,,,,,,,,,2024-12-29 21:21:25 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 100個入り,4180,,UNI012AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163372,test-user-119010@example.com,paid,2024-12-29 21:21:25 +0900,fulfilled,2024-12-29 21:21:30 +0900,JPY,2090,620,0,2710,,0,通常配送,2024-12-29 21:21:25 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 10個入り,2090,,UNI006TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163373,0,テストベンダーF23,38,,,,6307034169658,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4712.1,,,payment-ref-1163373
テストユーザー1163374,test-user-119008@example.com,paid,2024-12-29 21:21:25 +0900,fulfilled,2024-12-29 21:21:30 +0900,JPY,6160,324,0,6484,,0,通常配送,2024-12-29 21:21:25 +0900,4,クラフトデコ箱3号H110/10〜50個入(ホールケーキ) - 10個入り,1540,,CLF001TG,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1163375,0,テストベンダーF23,112,,,,6307034136890,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4711.1,,,payment-ref-1163375
テストユーザー1163376,test-user-119009@example.com,paid,2024-12-29 21:21:25 +0900,fulfilled,2024-12-29 21:21:30 +0900,JPY,3630,470,0,4100,,0,通常配送,2024-12-29 21:21:25 +0900,1,UNIクラフトデコ箱7号/H150/10〜50個入 - 10個入り,2090,,wc7-op-0002pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163377,0,テストベンダーF23,165,,,,6307034104122,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#471.1,,,payment-ref-1163377
テストユーザー1163376,test-user-119009@example.com,,,,,,,,,,,,,2024-12-29 21:21:25 +0900,1,UNIクラフトクッキーBOX/SSサイズ用/10〜100個入 - 10セット,1540,,cc1-ss-001bs,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163378,test-user-22741@example.com,paid,2024-12-29 21:21:25 +0900,fulfilled,2024-12-29 21:21:30 +0900,JPY,5294,0,0,5294,Line item discounts,96,,2024-12-29 21:21:25 +0900,1,Criollo-Bitter-デコ箱5号H113/10〜50個入 - 50個入り,3190,,CRO001AA_s,true,true,fulfilled,テストユーザー248078,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163379,0,テストベンダーF23,98,,,,6307034071354,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4709.1,,,payment-ref-1163379
テストユーザー1163378,test-user-22741@example.com,,,,,,,,,,,,,2024-12-29 21:21:25 +0900,1,UNIクラフトクッキーBOX(1号SSサイズ用)10〜100個入 - 100個入り,2200,,UNI013AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163380,test-user-89610@example.com,paid,,fulfilled,2024-12-29 21:21:32 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:21:24 +0900,1,【サンプル】オリジナルシール/クラフト　55×70mm - 55×70mm,0,,STC001AA_sample,true,true,fulfilled,テストユーザー1163381,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6307034038586,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163380,test-user-89610@example.com,,,,,,,,,,,,,2024-12-29 21:21:24 +0900,1,【サンプル】Criollo-Bitter-デコ箱5号H150 - トレーなし,0,,CRO004AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163383,test-user-118796@example.com,paid,2024-12-29 21:21:24 +0900,fulfilled,2024-12-29 21:21:28 +0900,JPY,6050,0,0,6050,,0,,2024-12-29 21:21:24 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 50個入り,6050,,UNI006TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163384,0,テストベンダーF23,110,,,,6307034005818,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4710.1,,,payment-ref-1163384
テストユーザー1163385,test-user-110713@example.com,paid,2024-12-29 21:21:24 +0900,fulfilled,2024-12-29 21:21:29 +0900,JPY,7480,0,0,7480,,0,,2024-12-29 21:21:24 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 100個入り,4180,,UNI012AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163386,0,テストベンダーF23,136,,,,6307033940282,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4703.1,,,payment-ref-1163386
テストユーザー1163385,test-user-110713@example.com,,,,,,,,,,,,,2024-12-29 21:21:24 +0900,1,クラフトデコ箱5号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,3300,,CLF004AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163387,test-user-11213@example.com,paid,2024-12-29 21:21:24 +0900,fulfilled,2024-12-29 21:21:29 +0900,JPY,6380,0,0,6380,,0,,2024-12-29 21:21:24 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 10個入り,2090,,UNI006TP,true,true,fulfilled,テストユーザー281687,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163388,0,テストベンダーF23,116,,,,6307033907514,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4704.1,,,payment-ref-1163388
テストユーザー1163387,test-user-11213@example.com,,,,,,,,,,,,,2024-12-29 21:21:24 +0900,1,クラフトデコ箱5号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4290,,CLF004TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163389,test-user-77802@example.com,paid,2024-12-29 21:21:24 +0900,fulfilled,2024-12-29 21:21:29 +0900,JPY,6352,324,0,6676,,0,通常配送,2024-12-29 21:21:24 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF005TP,true,true,fulfilled,テストユーザー1163390,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1163391,0,テストベンダーF23,115,,,,6307033874746,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4701.1,,,payment-ref-1163391
テストユーザー1163389,test-user-77802@example.com,,,,,,,,,,,,,2024-12-29 21:21:24 +0900,1,紙袋　クラフトNo.1 - 25枚,1402,,PAB001AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163392,test-user-110727@example.com,paid,2024-12-29 21:21:24 +0900,fulfilled,2024-12-29 21:21:31 +0900,JPY,5148,0,0,5148,,0,,2024-12-29 21:21:24 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF005TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163393,0,テストベンダーF23,94,,,,6307033841978,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4702.1,,,payment-ref-1163393
テストユーザー1163392,test-user-110727@example.com,,,,,,,,,,,,,2024-12-29 21:21:24 +0900,1,紙ナプキン クラフト/100〜10 000枚入 - 100枚,198,,NAP003AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163394,test-user-24597@example.com,paid,2024-12-29 21:21:24 +0900,fulfilled,2024-12-29 21:21:29 +0900,JPY,5640,0,0,5640,Line item discounts,300,,2024-12-29 21:21:23 +0900,1,UNIクラフトデコ箱5号/H80/10〜50個入 - 50個入り,2420,,wc5-op-0001,true,true,fulfilled,テストユーザー405552,,,,,,,,,,,,,,,,,,,,,,manual (銀行振込),payment-ref-1163395,0,テストベンダーF23,270,,,,6307033809210,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#470.1,,,payment-ref-1163395
テストユーザー1163394,test-user-24597@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,デコ箱5号-Criollo-Bitter/H113/10個or50個入り - 50個入り,3520,,wcr5-b-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163396,test-user-9493@example.com,paid,2024-12-29 21:21:23 +0900,fulfilled,2024-12-29 21:21:28 +0900,JPY,32560,0,0,32560,,0,,2024-12-29 21:21:23 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 100個入り,3850,,UNI008AA,true,true,fulfilled,テストユーザー245127,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163397,0,テストベンダーF23,592,,,,6307033776442,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4686.1,,,payment-ref-1163397
テストユーザー1163396,test-user-9493@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 100セット,7480,,UNI008CB,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163396,test-user-9493@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,UNIクラフトカットケーキ箱2号S/10〜100個入 - 100個入り,4180,,UNI009AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163396,test-user-9493@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,UNIクラフトカットケーキ箱3号M/10〜100個入 - 100個入り,4620,,UNI010AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163396,test-user-9493@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,UNIクラフトカットケーキ箱4号L/10〜100個入 - 50個入り,2970,,UNI011AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163396,test-user-9493@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,クラフトデコ箱4号H130/10〜50個入(ホールケーキ) - 50個入り,2530,,CLF002AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163396,test-user-9493@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,クラフトデコ箱5号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,3300,,CLF004AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163396,test-user-9493@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,3630,,CLF005AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163398,test-user-88186@example.com,paid,2024-12-29 21:21:23 +0900,fulfilled,2024-12-29 21:21:28 +0900,JPY,6104,324,0,6428,Line item discounts,56,通常配送,2024-12-29 21:21:23 +0900,2,UNIクラフトデコ箱6号H80/10〜50個入 - 50個入り,3080,,UNI003AA,true,true,fulfilled,テストユーザー920957,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1163399,0,テストベンダーF23,112,,,,6307033710906,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4698.1,,,payment-ref-1163399
テストユーザー1163400,test-user-84565@example.com,paid,2024-12-29 21:21:23 +0900,fulfilled,2024-12-29 21:21:28 +0900,JPY,7040,324,0,7364,,0,通常配送,2024-12-29 21:21:23 +0900,1,UNIクラフトカットケーキ箱3号M/10〜100個入 - 100個入り,4620,,UNI010AA,true,true,fulfilled,テストユーザー948758,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1163401,0,テストベンダーF23,128,,,,6307033678138,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4697.1,,,payment-ref-1163401
テストユーザー1163400,test-user-84565@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,UNIクラフトデコ箱5号H80/10〜50個入 - 50個入り,2420,,UNI001AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163402,test-user-111199@example.com,paid,2024-12-29 21:21:23 +0900,fulfilled,2024-12-29 21:21:26 +0900,JPY,6300,0,0,6300,Line item discounts,300,,2024-12-29 21:21:23 +0900,1,クラフトデコ箱5号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4290,,CLF004TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163403,0,テストベンダーF23,120,,,,6307033612602,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4696.1,,,payment-ref-1163403
テストユーザー1163402,test-user-111199@example.com,,,,,,,,,,,,,2024-12-29 21:21:23 +0900,1,UNIクラフトデコ箱4号H80/10〜50個入 - 50個入り,2310,,UNI014AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163404,test-user-77072@example.com,paid,2024-12-29 21:21:22 +0900,fulfilled,2024-12-29 21:21:27 +0900,JPY,5214,324,0,5538,,0,通常配送,2024-12-29 21:21:22 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 10個入り,1276,,UNI012TK,true,true,fulfilled,テストユーザー934723,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1163405,0,テストベンダーF23,95,,,,6307033579834,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4689.1,,,payment-ref-1163405
テストユーザー1163404,test-user-77072@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,UNIクラフトデコ箱5号H80/10〜50個入 - 10個入り,1650,,UNI001TK,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163404,test-user-77072@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 10セット,1540,,UNI008CB,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163404,test-user-77072@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,メッセージ×ハコ　リボン/100個〜10個 - リボン,748,,KPG005AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163406,test-user-7907@example.com,paid,2024-12-29 21:21:22 +0900,fulfilled,2024-12-29 21:21:27 +0900,JPY,6160,0,0,6160,,0,,2024-12-29 21:21:22 +0900,2,UNIクラフトデコ箱6号H80/10〜50個入 - 50個入り,3080,,UNI003AA,true,true,fulfilled,テストユーザー247506,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163407,0,テストベンダーF23,112,,,,6307033547066,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4695.1,,,payment-ref-1163407
テストユーザー1163408,test-user-29655@example.com,paid,2024-12-29 21:21:22 +0900,fulfilled,2024-12-29 21:21:27 +0900,JPY,8280,0,0,8280,Line item discounts,300,,2024-12-29 21:21:22 +0900,1,クラフトデコ箱5号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF004TK,true,true,fulfilled,テストユーザー246740,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163409,0,テストベンダーF23,156,,,,6307033481530,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4693.1,,,payment-ref-1163409
テストユーザー1163408,test-user-29655@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,3630,,CLF005AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163410,test-user-83202@example.com,paid,2024-12-29 21:21:22 +0900,fulfilled,2024-12-29 21:21:27 +0900,JPY,5258,1300,0,6558,Line item discounts,462,通常配送,2024-12-29 21:21:22 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 100個入り,5720,,UNI012TK,true,true,fulfilled,テストユーザー715162,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1163411,0,テストベンダーF23,104,,,,6307033448762,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4694.1,,,payment-ref-1163411
テストユーザー1163412,test-user-86298@example.com,paid,,fulfilled,2024-12-29 21:21:27 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:21:22 +0900,1,【サンプル】デコ箱5号-Criollo-Milk - 紙トレーあり,0,,sample-wcr-m501t,true,true,fulfilled,テストユーザー929627,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6307033415994,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163412,test-user-86298@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,【サンプル】クラフトデコ 4号(EF) - 紙トレーあり,0,,sample-wc401t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163412,test-user-86298@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,【サンプル】UNIクラフトデコ箱5号/H80 - 紙トレーあり,0,,sample-wc5-op-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163412,test-user-86298@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,【サンプル】UNIクラフトカットケーキ箱SS/1号,0,,sample-cc1-ss-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163412,test-user-86298@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,【サンプル】UNIクラフトクッキーBOX/SSサイズ用,0,,sample-ccbox-ss,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163412,test-user-86298@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,【サンプル】UNIクラフトカットケーキ箱M/3号,0,,sample-cc3-m-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163412,test-user-86298@example.com,,,,,,,,,,,,,2024-12-29 21:21:22 +0900,1,【サンプル】クラフトデコ箱5号/H113 - 紙トレーあり,0,,sample-wc501t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1163413,test-user-111109@example.com,paid,,fulfilled,2024-12-29 21:21:24 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:21:21 +0900,1,【サンプル:1点まで】UNIクッキーBOX(キューブ) - 外箱セット,0,,UNI015RG_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6307033383226,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
